epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h
147,DATA13,DATA13,2021-11-18 04:41:17.000000,1321245677.0,30.5348047,114.421190744,12.6347,7.7,25,0.005232590180780452,0.011,30.5348047518,114.4211906708,0.009073220719934017
148,DATA13,DATA13,2021-11-18 04:41:18.000000,1321245678.0,30.534804689,114.421190755,12.6365,8.5,25,0.005232590180780452,0.011,30.5348047518,114.4211906708,0.010665900143538543
149,DATA13,DATA13,2021-11-18 04:41:19.000000,1321245679.0,30.534804689,114.421190769,12.6382,8.6,25,0.005162363799656123,0.0108,30.5348047519,114.4211906708,0.011723170337845982
150,DATA13,DATA13,2021-11-18 04:41:20.000000,1321245680.0,30.534804712,114.421190771,12.6366,6.3,25,0.005232590180780452,0.011,30.5348047519,114.4211906708,0.010584313910677467
151,DATA13,DATA13,2021-11-18 04:41:21.000000,1321245681.0,30.534804705,114.421190746,12.634,9.7,25,0.005232590180780452,0.011,30.5348047519,114.4211906708,0.00889453049672696
152,DATA13,DATA13,2021-11-18 04:41:22.000000,1321245682.0,30.534804695,114.421190756,12.6386,9.8,25,0.005232590180780452,0.011,30.5348047519,114.4211906708,0.010326747016134402
153,DATA13,DATA13,2021-11-18 04:41:23.000000,1321245683.0,30.534804718,114.421190757,12.6367,4.9,25,0.005232590180780452,0.011,30.5348047519,114.4211906708,0.009085871540407473
154,DATA13,DATA13,2021-11-18 04:41:24.000000,1321245684.0,30.53480469,114.421190759,12.6374,9.9,25,0.005232590180780452,0.011,30.5348047519,114.4211906708,0.010896458413878757
155,DATA13,DATA13,2021-11-18 04:41:25.000000,1321245685.0,30.534804692,114.421190741,12.6361,10.0,25,0.005162363799656123,0.0108,30.5348047519,114.4211906708,0.00945946257026983
156,DATA13,DATA13,2021-11-18 04:41:26.000000,1321245686.0,30.534804688,114.421190745,12.6376,9.4,25,0.005162363799656123,0.0108,30.5348047519,114.4211906708,0.010044245460535891
157,DATA13,DATA13,2021-11-18 04:41:27.000000,1321245687.0,30.534804716,114.421190747,12.6306,8.8,25,0.005162363799656123,0.0108,30.5348047519,114.4211906708,0.008325438989721467
158,DATA13,DATA13,2021-11-18 04:41:28.000000,1321245688.0,30.534804703,114.421190749,12.6372,11.1,25,0.005162363799656123,0.0108,30.5348047519,114.4211906707,0.009265514198178403
159,DATA13,DATA13,2021-11-18 04:41:29.000000,1321245689.0,30.534804699,114.421190751,12.6351,8.8,25,0.005162363799656123,0.0108,30.5348047518,114.4211906705,0.009692357325938894
160,DATA13,DATA13,2021-11-18 04:41:30.000000,1321245690.0,30.534804702,114.42119075,12.634,8.8,25,0.005162363799656123,0.0108,30.5348047517,114.4211906703,0.009426361297998783
161,DATA13,DATA13,2021-11-18 04:41:31.000000,1321245691.0,30.534804687,114.421190741,12.639,7.8,25,0.005162363799656123,0.0108,30.5348047514,114.4211906701,0.009862333614623721
162,DATA13,DATA13,2021-11-18 04:41:32.000000,1321245692.0,30.534804701,114.421190749,12.6292,8.2,25,0.005162363799656123,0.0108,30.5348047522,114.42119067,0.009470658895898295
163,DATA13,DATA13,2021-11-18 04:41:33.000000,1321245693.0,30.534804698,114.421190749,12.6422,10.0,25,0.005162363799656123,0.0108,30.5348047553,114.4211906728,0.009686369787219592
164,DATA13,DATA13,2021-11-18 04:41:34.000000,1321245694.0,30.534804699,114.421190734,12.6246,8.3,25,0.005162363799656123,0.0108,30.5348047554,114.4211906726,0.008591483796680897
165,DATA13,DATA13,2021-11-18 04:41:35.000000,1321245695.0,30.534804704,114.421190751,12.6408,7.2,25,0.005162363799656123,0.0108,30.5348047555,114.4211906725,0.009452342875337347
166,DATA13,DATA13,2021-11-18 04:41:36.000000,1321245696.0,30.534804706,114.42119075,12.6377,7.2,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009250425033583486
167,DATA13,DATA13,2021-11-18 04:41:37.000000,1321245697.0,30.534804711,114.421190729,12.636,6.2,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.007337599177468824
168,DATA13,DATA13,2021-11-18 04:41:38.000000,1321245698.0,30.534804712,114.421190728,12.6333,6.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.007192045842979619
169,DATA13,DATA13,2021-11-18 04:41:39.000000,1321245699.0,30.534804696,114.42119074,12.6402,9.5,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009251754985287457
170,DATA13,DATA13,2021-11-18 04:41:40.000000,1321245700.0,30.53480471,114.421190753,12.6383,7.8,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009234216484311424
171,DATA13,DATA13,2021-11-18 04:41:41.000000,1321245701.0,30.534804719,114.421190732,12.6349,7.5,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.007006180038244895
172,DATA13,DATA13,2021-11-18 04:41:42.000000,1321245702.0,30.534804719,114.421190753,12.6338,7.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.008729289274521726
173,DATA13,DATA13,2021-11-18 04:41:43.000000,1321245703.0,30.534804688,114.421190736,12.637,9.9,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009656546847394615
174,DATA13,DATA13,2021-11-18 04:41:44.000000,1321245704.0,30.534804706,114.42119073,12.6369,8.4,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.007788999707010481
175,DATA13,DATA13,2021-11-18 04:41:45.000000,1321245705.0,30.534804718,114.421190747,12.6355,9.8,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.00827854440062351
176,DATA13,DATA13,2021-11-18 04:41:46.000000,1321245706.0,30.534804715,114.421190741,12.6359,7.5,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.007968541797429292
177,DATA13,DATA13,2021-11-18 04:41:47.000000,1321245707.0,30.534804704,114.421190738,12.635,9.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.008498694328586942
178,DATA13,DATA13,2021-11-18 04:41:48.000000,1321245708.0,30.534804715,114.421190731,12.6355,7.8,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.007196071481771786
179,DATA13,DATA13,2021-11-18 04:41:49.000000,1321245709.0,30.534804713,114.421190749,12.6318,12.3,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.008731284530875695
180,DATA13,DATA13,2021-11-18 04:41:50.000000,1321245710.0,30.534804686,114.421190743,12.6357,14.0,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.010260000863587321
181,DATA13,DATA13,2021-11-18 04:41:51.000000,1321245711.0,30.534804691,114.421190739,12.6316,11.0,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.009590571035445571
182,DATA13,DATA13,2021-11-18 04:41:52.000000,1321245712.0,30.534804698,114.421190752,12.6279,10.9,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.009949184141999053
183,DATA13,DATA13,2021-11-18 04:41:53.000000,1321245713.0,30.534804696,114.421190775,12.6307,12.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.011851352157371656
184,DATA13,DATA13,2021-11-18 04:41:54.000000,1321245714.0,30.534804712,114.421190766,12.6275,11.1,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.010195016831647176
185,DATA13,DATA13,2021-11-18 04:41:55.000000,1321245715.0,30.534804702,114.421190744,12.634,11.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009076884445234763
186,DATA13,DATA13,2021-11-18 04:41:56.000000,1321245716.0,30.534804708,114.421190751,12.6335,10.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009199158122410178
187,DATA13,DATA13,2021-11-18 04:41:57.000000,1321245717.0,30.534804703,114.421190749,12.6331,10.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009376093906511179
188,DATA13,DATA13,2021-11-18 04:41:58.000000,1321245718.0,30.53480471,114.421190758,12.6292,7.8,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.00963969065040546
189,DATA13,DATA13,2021-11-18 04:41:59.000000,1321245719.0,30.534804697,114.421190733,12.6367,8.2,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.008710930190755854
190,DATA13,DATA13,2021-11-18 04:42:00.000000,1321245720.0,30.534804713,114.421190766,12.633,8.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.01014304646999829
191,DATA13,DATA13,2021-11-18 04:42:01.000000,1321245721.0,30.534804702,114.421190763,12.6324,11.4,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.010524777099835063
192,DATA13,DATA13,2021-11-18 04:42:02.000000,1321245722.0,30.534804704,114.421190753,12.6347,10.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009621448102987344
193,DATA13,DATA13,2021-11-18 04:42:03.000000,1321245723.0,30.534804718,114.421190759,12.6281,9.7,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009300984243020031
194,DATA13,DATA13,2021-11-18 04:42:04.000000,1321245724.0,30.534804711,114.421190744,12.6326,9.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008466506703204344
195,DATA13,DATA13,2021-11-18 04:42:05.000000,1321245725.0,30.5348047,114.421190749,12.633,11.9,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009593454863513096
196,DATA13,DATA13,2021-11-18 04:42:06.000000,1321245726.0,30.534804691,114.421190741,12.6378,8.9,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.00972603204099618
197,DATA13,DATA13,2021-11-18 04:42:07.000000,1321245727.0,30.534804703,114.421190756,12.6322,8.9,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009919297339092307
198,DATA13,DATA13,2021-11-18 04:42:08.000000,1321245728.0,30.534804693,114.421190764,12.6319,15.2,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011200391497751363
199,DATA13,DATA13,2021-11-18 04:42:09.000000,1321245729.0,30.534804686,114.421190761,12.625,13.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011481331713755762
200,DATA13,DATA13,2021-11-18 04:42:10.000000,1321245730.0,30.534804693,114.421190762,12.6307,17.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011050231961758505
201,DATA13,DATA13,2021-11-18 04:42:11.000000,1321245731.0,30.534804689,114.421190756,12.6307,18.6,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010902666602970719
202,DATA13,DATA13,2021-11-18 04:42:12.000000,1321245732.0,30.534804689,114.421190764,12.63,14.6,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.01148000781240989
203,DATA13,DATA13,2021-11-18 04:42:13.000000,1321245733.0,30.53480469,114.421190744,12.6375,9.5,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.010003617799695526
204,DATA13,DATA13,2021-11-18 04:42:14.000000,1321245734.0,30.534804708,114.421190763,12.631,12.0,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.010173002106005998
205,DATA13,DATA13,2021-11-18 04:42:15.000000,1321245735.0,30.53480472,114.421190748,12.6301,10.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008262111571440639
206,DATA13,DATA13,2021-11-18 04:42:16.000000,1321245736.0,30.534804711,114.421190747,12.6349,11.7,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008702094294447515
207,DATA13,DATA13,2021-11-18 04:42:17.000000,1321245737.0,30.534804702,114.421190732,12.6352,10.9,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008246249058912131
208,DATA13,DATA13,2021-11-18 04:42:18.000000,1321245738.0,30.534804691,114.421190732,12.6398,9.2,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009156614485861601
209,DATA13,DATA13,2021-11-18 04:42:19.000000,1321245739.0,30.534804708,114.421190737,12.6344,10.0,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.00814130588721606
210,DATA13,DATA13,2021-11-18 04:42:20.000000,1321245740.0,30.534804705,114.421190763,12.6334,10.7,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.010349073496216053
211,DATA13,DATA13,2021-11-18 04:42:21.000000,1321245741.0,30.534804718,114.421190743,12.6342,10.4,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.007957114939761006
212,DATA13,DATA13,2021-11-18 04:42:22.000000,1321245742.0,30.534804713,114.421190745,12.6287,18.5,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008418612145818261
213,DATA13,DATA13,2021-11-18 04:42:23.000000,1321245743.0,30.534804714,114.421190741,12.6325,14.3,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.00803939677375072
214,DATA13,DATA13,2021-11-18 04:42:24.000000,1321245744.0,30.534804699,114.421190744,12.6321,12.7,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009304708745065343
215,DATA13,DATA13,2021-11-18 04:42:25.000000,1321245745.0,30.534804716,114.421190745,12.6337,11.0,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008237087977136391
216,DATA13,DATA13,2021-11-18 04:42:26.000000,1321245746.0,30.534804677,114.421190751,12.6315,21.7,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011522819024596502
217,DATA13,DATA13,2021-11-18 04:42:27.000000,1321245747.0,30.534804697,114.42119075,12.629,20.7,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.009882285377073334
218,DATA13,DATA13,2021-11-18 04:42:28.000000,1321245748.0,30.534804686,114.421190755,12.6302,15.1,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011061200998820334
219,DATA13,DATA13,2021-11-18 04:42:29.000000,1321245749.0,30.534804681,114.421190735,12.6304,14.0,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010218544274269353
220,DATA13,DATA13,2021-11-18 04:42:30.000000,1321245750.0,30.534804696,114.421190761,12.6274,18.9,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010768772939006943
221,DATA13,DATA13,2021-11-18 04:42:31.000000,1321245751.0,30.534804718,114.421190767,12.6317,13.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009993637689026377
222,DATA13,DATA13,2021-11-18 04:42:32.000000,1321245752.0,30.534804693,114.42119075,12.634,13.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.010178804807955449
223,DATA13,DATA13,2021-11-18 04:42:33.000000,1321245753.0,30.534804675,114.421190751,12.6306,16.7,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011691179539742143
224,DATA13,DATA13,2021-11-18 04:42:34.000000,1321245754.0,30.534804672,114.421190753,12.6299,21.6,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.012069236009449844
225,DATA13,DATA13,2021-11-18 04:42:35.000000,1321245755.0,30.534804678,114.421190743,12.6283,15.3,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010947655336882554
226,DATA13,DATA13,2021-11-18 04:42:36.000000,1321245756.0,30.534804694,114.421190743,12.629,27.3,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.009618600723438104
227,DATA13,DATA13,2021-11-18 04:42:37.000000,1321245757.0,30.534804694,114.421190744,12.6329,15.5,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.00968653093684298
228,DATA13,DATA13,2021-11-18 04:42:38.000000,1321245758.0,30.534804688,114.421190766,12.6241,18.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011698387580541716
229,DATA13,DATA13,2021-11-18 04:42:39.000000,1321245759.0,30.534804697,114.421190758,12.6229,28.0,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010473677293120192
230,DATA13,DATA13,2021-11-18 04:42:40.000000,1321245760.0,30.534804702,114.421190762,12.6212,21.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.01045354192513981
231,DATA13,DATA13,2021-11-18 04:42:41.000000,1321245761.0,30.534804697,114.421190746,12.6268,30.0,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.009595958999734961
232,DATA13,DATA13,2021-11-18 04:42:42.000000,1321245762.0,30.534804678,114.421190755,12.626,23.9,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.011689797099511212
233,DATA13,DATA13,2021-11-18 04:42:43.000000,1321245763.0,30.534804701,114.421190755,12.6305,12.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.009966842057296352
234,DATA13,DATA13,2021-11-18 04:42:44.000000,1321245764.0,30.534804716,114.421190744,12.6275,12.8,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.008155966708431002
235,DATA13,DATA13,2021-11-18 04:42:45.000000,1321245765.0,30.534804718,114.421190757,12.63,10.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906723,0.009129697155885767
236,DATA13,DATA13,2021-11-18 04:42:46.000000,1321245766.0,30.534804702,114.421190748,12.6323,11.6,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.00937081934493308
237,DATA13,DATA13,2021-11-18 04:42:47.000000,1321245767.0,30.534804725,114.421190744,12.6276,11.1,25,0.005162363799656123,0.0108,30.5348047555,114.4211906724,0.0076579971281412525
238,DATA13,DATA13,2021-11-18 04:42:48.000000,1321245768.0,30.534804693,114.421190753,12.6281,27.8,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010391550232316428
239,DATA13,DATA13,2021-11-18 04:42:49.000000,1321245769.0,30.534804684,114.421190756,12.6286,33.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011284877748224814
240,DATA13,DATA13,2021-11-18 04:42:50.000000,1321245770.0,30.534804693,114.42119075,12.6256,20.6,25,0.005232590180780452,0.011,30.5348047555,114.4211906724,0.010171777560780193
241,DATA13,DATA13,2021-11-18 04:42:51.000000,1321245771.0,30.534804686,114.421190753,12.6338,24.4,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010924311584716044
242,DATA13,DATA13,2021-11-18 04:42:52.000000,1321245772.0,30.534804688,114.421190763,12.6257,21.3,25,0.0054451813560247924,0.0113,30.5348047555,114.4211906723,0.011478575820590248
243,DATA13,DATA13,2021-11-18 04:42:53.000000,1321245773.0,30.534804704,114.421190771,12.6286,15.6,24,0.0054451813560247924,0.0113,30.5348047555,114.4211906723,0.011059421569453326
244,DATA13,DATA13,2021-11-18 04:42:54.000000,1321245774.0,30.534804685,114.42119077,12.6307,23.2,25,0.0054451813560247924,0.0113,30.5348047555,114.4211906723,0.012206189093239572
245,DATA13,DATA13,2021-11-18 04:42:55.000000,1321245775.0,30.534804699,114.421190757,12.6309,29.9,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010261671334606901
246,DATA13,DATA13,2021-11-18 04:42:56.000000,1321245776.0,30.534804691,114.421190749,12.6244,27.7,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010261964589437966
247,DATA13,DATA13,2021-11-18 04:42:57.000000,1321245777.0,30.534804705,114.421190756,12.6267,18.1,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.009790845435068609
248,DATA13,DATA13,2021-11-18 04:42:58.000000,1321245778.0,30.534804702,114.42119077,12.6311,22.9,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011094280561043618
249,DATA13,DATA13,2021-11-18 04:42:59.000000,1321245779.0,30.534804701,114.421190757,12.6283,25.5,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.010127854664699343
250,DATA13,DATA13,2021-11-18 04:43:00.000000,1321245780.0,30.534804699,114.421190739,12.6263,23.2,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.008955712764415964
251,DATA13,DATA13,2021-11-18 04:43:01.000000,1321245781.0,30.534804688,114.421190761,12.6289,26.6,25,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.011333729240495138
252,DATA13,DATA13,2021-11-18 04:43:02.000000,1321245782.0,30.534804694,114.421190739,12.6274,19.2,24,0.005232590180780452,0.011,30.5348047555,114.4211906723,0.009351795436226067
