epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h,risk_score,requires_review,quality_category,actual_exceeds_tolerance
107,DATA13,DATA13,2021-11-18 04:40:37.000000,1321245637.0,30.534804707,114.421190748,12.6353,8.8,25,0.0051623637996561,0.0109,30.5348047519,114.421190671,0.0089094969738916,0.0011192698967149317,False,В пределах допуска — принято,False
108,DATA13,DATA13,2021-11-18 04:40:38.000000,1321245638.0,30.534804702,114.421190756,12.6366,12.0,25,0.0051623637996561,0.0109,30.5348047518,114.4211906711,0.0098417970841982,0.001002567644874673,False,В пределах допуска — принято,False
109,DATA13,DATA13,2021-11-18 04:40:39.000000,1321245639.0,30.534804695,114.42119076,12.6359,12.7,25,0.0051623637996561,0.0109,30.5348047518,114.4211906711,0.0106035045649589,0.0009787056274944605,False,В пределах допуска — принято,False
110,DATA13,DATA13,2021-11-18 04:40:40.000000,1321245640.0,30.534804699,114.421190749,12.6398,15.0,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0095022431271387,0.0009042250868510786,False,В пределах допуска — принято,False
111,DATA13,DATA13,2021-11-18 04:40:41.000000,1321245641.0,30.534804702,114.421190759,12.6369,10.1,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0100894512104943,0.0010703064972079062,False,В пределах допуска — принято,False
112,DATA13,DATA13,2021-11-18 04:40:42.000000,1321245642.0,30.534804702,114.421190753,12.6385,12.3,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0096126777864059,0.0009922707120627364,False,В пределах допуска — принято,False
113,DATA13,DATA13,2021-11-18 04:40:43.000000,1321245643.0,30.534804698,114.421190759,12.6373,12.1,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0103387687356387,0.0009991235276599901,False,В пределах допуска — принято,False
114,DATA13,DATA13,2021-11-18 04:40:44.000000,1321245644.0,30.534804712,114.421190749,12.6395,11.9,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0086889317349194,0.001006023622482719,False,В пределах допуска — принято,False
115,DATA13,DATA13,2021-11-18 04:40:45.000000,1321245645.0,30.534804694,114.421190752,12.6377,11.1,25,0.0051623637996561,0.0109,30.5348047517,114.421190671,0.0100667785200849,0.001034103338206979,False,В пределах допуска — принято,False
116,DATA13,DATA13,2021-11-18 04:40:46.000000,1321245646.0,30.534804691,114.421190743,12.6371,11.1,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0096526522709986,0.001034103338206979,False,В пределах допуска — принято,False
117,DATA13,DATA13,2021-11-18 04:40:47.000000,1321245647.0,30.534804699,114.421190751,12.6368,9.6,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0096541556798266,0.0010888801158715406,False,В пределах допуска — принято,False
118,DATA13,DATA13,2021-11-18 04:40:48.000000,1321245648.0,30.534804694,114.421190745,12.6424,6.5,25,0.0051623637996561,0.0109,30.5348047518,114.421190671,0.0095650361678879,0.0012114420864008787,False,В пределах допуска — принято,False
119,DATA13,DATA13,2021-11-18 04:40:49.000000,1321245649.0,30.534804697,114.421190764,12.6405,11.8,25,0.0051623637996561,0.0109,30.5348047519,114.421190671,0.0108025036578127,0.0010094915012448101,False,В пределах допуска — принято,False
120,DATA13,DATA13,2021-11-18 04:40:50.000000,1321245650.0,30.534804689,114.421190751,12.6388,8.9,25,0.0051623637996561,0.0108,30.5348047519,114.421190671,0.0103713462596288,0.0011121750320323247,False,В пределах допуска — принято,False
121,DATA13,DATA13,2021-11-18 04:40:51.000000,1321245651.0,30.534804703,114.421190755,12.643,6.8,25,0.0051623637996561,0.0108,30.5348047517,114.4211906709,0.0097100066261503,0.001195508934502582,False,В пределах допуска — принято,False
122,DATA13,DATA13,2021-11-18 04:40:52.000000,1321245652.0,30.534804691,114.421190748,12.6396,9.7,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0100088233066225,0.001081977678266035,False,В пределах допуска — принято,False
123,DATA13,DATA13,2021-11-18 04:40:53.000000,1321245653.0,30.53480469,114.421190762,12.6378,11.2,25,0.0051623637996561,0.0108,30.5348047518,114.4211906708,0.0111147284175814,0.0010275477747450409,False,В пределах допуска — принято,False
124,DATA13,DATA13,2021-11-18 04:40:54.000000,1321245654.0,30.5348047,114.421190749,12.6379,10.2,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.009441971246636,0.0010635216728699327,False,В пределах допуска — принято,False
125,DATA13,DATA13,2021-11-18 04:40:55.000000,1321245655.0,30.5348047,114.421190756,12.6394,8.5,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0099977880779543,0.0011275879451858816,False,В пределах допуска — принято,False
126,DATA13,DATA13,2021-11-18 04:40:56.000000,1321245656.0,30.534804694,114.421190754,12.6399,9.1,25,0.0051623637996561,0.0108,30.5348047519,114.4211906709,0.0102370790759608,0.0011045476730289674,False,В пределах допуска — принято,False
127,DATA13,DATA13,2021-11-18 04:40:57.000000,1321245657.0,30.534804695,114.421190755,12.6374,12.7,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0102509342407209,0.0009758533437278911,False,В пределах допуска — принято,False
128,DATA13,DATA13,2021-11-18 04:40:58.000000,1321245658.0,30.534804686,114.421190738,12.6434,10.6,25,0.0051623637996561,0.0108,30.5348047518,114.4211906708,0.0097365420072724,0.001048983557030054,False,В пределах допуска — принято,False
129,DATA13,DATA13,2021-11-18 04:40:59.000000,1321245659.0,30.534804684,114.421190768,12.6372,9.4,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0119718581738788,0.0010932044942130262,False,В пределах допуска — принято,False
130,DATA13,DATA13,2021-11-18 04:41:00.000000,1321245660.0,30.53480469,114.42119075,12.6396,11.0,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0102254736249266,0.0010346439683153782,False,В пределах допуска — принято,False
131,DATA13,DATA13,2021-11-18 04:41:01.000000,1321245661.0,30.534804692,114.421190761,12.6343,11.2,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0108954845769321,0.0010275477747450409,False,В пределах допуска — принято,False
132,DATA13,DATA13,2021-11-18 04:41:02.000000,1321245662.0,30.534804681,114.421190759,12.6381,10.2,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0115362768968026,0.0010635216728699327,False,В пределах допуска — принято,False
133,DATA13,DATA13,2021-11-18 04:41:03.000000,1321245663.0,30.534804706,114.421190761,12.6331,14.3,25,0.0051623637996561,0.0108,30.5348047518,114.4211906708,0.0100353186038377,0.0009235732450037721,False,В пределах допуска — принято,False
134,DATA13,DATA13,2021-11-18 04:41:04.000000,1321245664.0,30.534804683,114.421190755,12.6402,8.8,25,0.0051623637996561,0.0108,30.5348047518,114.4211906708,0.0111115202234235,0.0011160084180961804,False,В пределах допуска — принято,False
135,DATA13,DATA13,2021-11-18 04:41:05.000000,1321245665.0,30.534804681,114.421190755,12.6344,11.7,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0112579901828288,0.0010100192772732868,False,В пределах допуска — принято,False
136,DATA13,DATA13,2021-11-18 04:41:06.000000,1321245666.0,30.534804687,114.421190743,12.6354,10.3,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0099740203069719,0.0010598683826445886,False,В пределах допуска — принято,False
137,DATA13,DATA13,2021-11-18 04:41:07.000000,1321245667.0,30.534804685,114.421190756,12.6375,11.3,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0110243345330156,0.0010240179313387458,False,В пределах допуска — принято,False
138,DATA13,DATA13,2021-11-18 04:41:08.000000,1321245668.0,30.534804689,114.42119077,12.6357,11.7,25,0.0051623637996561,0.0108,30.5348047518,114.4211906709,0.0117861567559821,0.0010100192772732868,False,В пределах допуска — принято,False
139,DATA13,DATA13,2021-11-18 04:41:09.000000,1321245669.0,30.534804693,114.421190753,12.6343,8.1,25,0.0051623637996561,0.0108,30.5348047518,114.4211906708,0.0102332093363313,0.0011432142114566237,False,В пределах допуска — принято,False
140,DATA13,DATA13,2021-11-18 04:41:10.000000,1321245670.0,30.534804698,114.421190752,12.6326,9.4,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0098197099714864,0.0010932044942130262,False,В пределах допуска — принято,False
141,DATA13,DATA13,2021-11-18 04:41:11.000000,1321245671.0,30.534804681,114.421190733,12.6393,9.9,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0098696646182814,0.0010745571916320517,False,В пределах допуска — принято,False
142,DATA13,DATA13,2021-11-18 04:41:12.000000,1321245672.0,30.53480469,114.421190748,12.6374,8.5,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0100983894029214,0.0011532144489938658,False,В пределах допуска — принято,False
143,DATA13,DATA13,2021-11-18 04:41:13.000000,1321245673.0,30.534804687,114.421190769,12.6388,8.0,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0118563963672351,0.0011732251252655384,False,В пределах допуска — принято,False
144,DATA13,DATA13,2021-11-18 04:41:14.000000,1321245674.0,30.534804689,114.421190757,12.6361,8.2,25,0.0052325901807804,0.011,30.5348047518,114.4211906708,0.0108120286828464,0.00116517956967102,False,В пределах допуска — принято,False
145,DATA13,DATA13,2021-11-18 04:41:15.000000,1321245675.0,30.534804696,114.421190751,12.637,11.0,25,0.0052325901807804,0.011,30.5348047518,114.4211906708,0.0098743098932775,0.0010581603875087285,False,В пределах допуска — принято,False
146,DATA13,DATA13,2021-11-18 04:41:16.000000,1321245676.0,30.534804697,114.42119075,12.6376,9.7,25,0.0052325901807804,0.011,30.5348047518,114.4211906708,0.0097300942171381,0.0011065687534573742,False,В пределах допуска — принято,False
147,DATA13,DATA13,2021-11-18 04:41:17.000000,1321245677.0,30.5348047,114.421190744,12.6347,7.7,25,0.0052325901807804,0.011,30.5348047518,114.4211906708,0.009073220719934,0.0011853976193492688,False,В пределах допуска — принято,False
148,DATA13,DATA13,2021-11-18 04:41:18.000000,1321245678.0,30.534804689,114.421190755,12.6365,8.5,25,0.0052325901807804,0.011,30.5348047518,114.4211906708,0.0106659001435385,0.0011532144489938658,False,В пределах допуска — принято,False
149,DATA13,DATA13,2021-11-18 04:41:19.000000,1321245679.0,30.534804689,114.421190769,12.6382,8.6,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0117231703378459,0.0011237148292589064,False,В пределах допуска — принято,False
150,DATA13,DATA13,2021-11-18 04:41:20.000000,1321245680.0,30.534804712,114.421190771,12.6366,6.3,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0105843139106774,0.0012438916763473887,False,В пределах допуска — принято,False
151,DATA13,DATA13,2021-11-18 04:41:21.000000,1321245681.0,30.534804705,114.421190746,12.634,9.7,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0088945304967269,0.0011065687534573742,False,В пределах допуска — принято,False
152,DATA13,DATA13,2021-11-18 04:41:22.000000,1321245682.0,30.534804695,114.421190756,12.6386,9.8,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0103267470161344,0.0011027677559750772,False,В пределах допуска — принято,False
153,DATA13,DATA13,2021-11-18 04:41:23.000000,1321245683.0,30.534804718,114.421190757,12.6367,4.9,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0090858715404074,0.0013052683807381043,False,В пределах допуска — принято,False
154,DATA13,DATA13,2021-11-18 04:41:24.000000,1321245684.0,30.53480469,114.421190759,12.6374,9.9,25,0.0052325901807804,0.011,30.5348047519,114.4211906708,0.0108964584138787,0.0010989798003273954,False,В пределах допуска — принято,False
155,DATA13,DATA13,2021-11-18 04:41:25.000000,1321245685.0,30.534804692,114.421190741,12.6361,10.0,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0094594625702698,0.0010708660340694423,False,В пределах допуска — принято,False
156,DATA13,DATA13,2021-11-18 04:41:26.000000,1321245686.0,30.534804688,114.421190745,12.6376,9.4,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0100442454605358,0.0010932044942130262,False,В пределах допуска — принято,False
157,DATA13,DATA13,2021-11-18 04:41:27.000000,1321245687.0,30.534804716,114.421190747,12.6306,8.8,25,0.0051623637996561,0.0108,30.5348047519,114.4211906708,0.0083254389897214,0.0011160084180961804,False,В пределах допуска — принято,False
158,DATA13,DATA13,2021-11-18 04:41:28.000000,1321245688.0,30.534804703,114.421190749,12.6372,11.1,25,0.0051623637996561,0.0108,30.5348047519,114.4211906707,0.0092655141981784,0.0010310897731476076,False,В пределах допуска — принято,False
159,DATA13,DATA13,2021-11-18 04:41:29.000000,1321245689.0,30.534804699,114.421190751,12.6351,8.8,25,0.0051623637996561,0.0108,30.5348047518,114.4211906705,0.0096923573259388,0.0011160084180961804,False,В пределах допуска — принято,False
160,DATA13,DATA13,2021-11-18 04:41:30.000000,1321245690.0,30.534804702,114.42119075,12.634,8.8,25,0.0051623637996561,0.0108,30.5348047517,114.4211906703,0.0094263612979987,0.0011160084180961804,False,В пределах допуска — принято,False
161,DATA13,DATA13,2021-11-18 04:41:31.000000,1321245691.0,30.534804687,114.421190741,12.639,7.8,25,0.0051623637996561,0.0108,30.5348047514,114.4211906701,0.0098623336146237,0.0011550756951389544,False,В пределах допуска — принято,False
162,DATA13,DATA13,2021-11-18 04:41:32.000000,1321245692.0,30.534804701,114.421190749,12.6292,8.2,25,0.0051623637996561,0.0108,30.5348047522,114.42119067,0.0094706588958982,0.0011392874825845581,False,В пределах допуска — принято,False
163,DATA13,DATA13,2021-11-18 04:41:33.000000,1321245693.0,30.534804698,114.421190749,12.6422,10.0,25,0.0051623637996561,0.0108,30.5348047553,114.4211906728,0.0096863697872195,0.0010708660340694423,False,В пределах допуска — принято,False
164,DATA13,DATA13,2021-11-18 04:41:34.000000,1321245694.0,30.534804699,114.421190734,12.6246,8.3,25,0.0051623637996561,0.0108,30.5348047554,114.4211906726,0.0085914837966808,0.0011353742259671963,False,В пределах допуска — принято,False
165,DATA13,DATA13,2021-11-18 04:41:35.000000,1321245695.0,30.534804704,114.421190751,12.6408,7.2,25,0.0051623637996561,0.0108,30.5348047555,114.4211906725,0.0094523428753373,0.0011791687105386437,False,В пределах допуска — принято,False
166,DATA13,DATA13,2021-11-18 04:41:36.000000,1321245696.0,30.534804706,114.42119075,12.6377,7.2,25,0.0051623637996561,0.0108,30.5348047555,114.4211906724,0.0092504250335834,0.0011791687105386437,False,В пределах допуска — принято,False
167,DATA13,DATA13,2021-11-18 04:41:37.000000,1321245697.0,30.534804711,114.421190729,12.636,6.2,25,0.0051623637996561,0.0108,30.5348047555,114.4211906724,0.0073375991774688,0.001220444291561353,False,В пределах допуска — принято,False
168,DATA13,DATA13,2021-11-18 04:41:38.000000,1321245698.0,30.534804712,114.421190728,12.6333,6.6,25,0.0051623637996561,0.0108,30.5348047555,114.4211906724,0.0071920458429796,0.0012037636617271911,False,В пределах допуска — принято,False
169,DATA13,DATA13,2021-11-18 04:41:39.000000,1321245699.0,30.534804696,114.42119074,12.6402,9.5,25,0.0051623637996561,0.0108,30.5348047555,114.4211906724,0.0092517549852874,0.0010894493520948508,False,В пределах допуска — принято,False
170,DATA13,DATA13,2021-11-18 04:41:40.000000,1321245700.0,30.53480471,114.421190753,12.6383,7.8,25,0.0051623637996561,0.0108,30.5348047555,114.4211906724,0.0092342164843114,0.0011550756951389544,False,В пределах допуска — принято,False
171,DATA13,DATA13,2021-11-18 04:41:41.000000,1321245701.0,30.534804719,114.421190732,12.6349,7.5,25,0.0051623637996561,0.0108,30.5348047555,114.4211906724,0.0070061800382448,0.001167060104521932,False,В пределах допуска — принято,False
